state,city,locality,property_type,bhk,area_sqft,bathrooms,floor,total_floors,age_years,furnished,parking,balcony,price_inr
Haryana,Panipat,Panipat Central,Apartment,5,2250,5,10,14,13,Semi-Furnished,1,0,33038346
Haryana,Panipat,Panipat Central,Apartment,4,2080,5,14,15,5,Unfurnished,0,3,30970992
Haryana,Panipat,Panipat Central,Apartment,4,610,5,11,13,18,Semi-Furnished,0,0,7909547
Haryana,Panipat,Panipat Central,Apartment,2,610,3,9,20,24,Semi-Furnished,1,2,7227608
Haryana,Panipat,Panipat Central,Apartment,2,1930,2,8,16,23,Furnished,0,1,21370966
Haryana,Panipat,Panipat Central,Independent House,4,2890,3,11,15,8,Unfurnished,2,3,52467919
Haryana,Panipat,Panipat Central,Apartment,1,1050,2,10,11,23,Semi-Furnished,1,1,12045955
Haryana,Panipat,Panipat Central,Independent House,1,910,1,1,10,8,Unfurnished,1,2,11609993
Haryana,Panipat,Panipat Central,Apartment,3,2120,4,0,19,1,Semi-Furnished,2,3,33922678
Haryana,Panipat,Panipat Central,Apartment,3,1810,3,14,17,15,Furnished,1,1,25646769
Haryana,Panipat,Panipat Central,Independent House,4,1450,3,14,14,12,Semi-Furnished,0,2,16938164
Haryana,Panipat,Panipat Central,Apartment,1,870,1,6,11,8,Unfurnished,1,2,12166328
Haryana,Panipat,Panipat Central,Apartment,1,960,2,0,13,16,Semi-Furnished,1,3,7990026
Haryana,Panipat,Panipat Central,Apartment,3,2770,3,0,8,13,Semi-Furnished,1,1,38096343
Haryana,Panipat,Panipat Central,Apartment,2,1670,2,2,16,0,Unfurnished,0,2,24291788
Haryana,Panipat,Panipat Central,Independent House,3,1980,4,9,20,19,Unfurnished,0,0,22538490
Haryana,Ambala,Ambala Central,Apartment,2,2650,1,4,4,10,Semi-Furnished,2,0,34620666
Haryana,Ambala,Ambala Central,Apartment,2,810,2,1,14,9,Semi-Furnished,0,0,10418803
Haryana,Ambala,Ambala Central,Apartment,1,2610,2,5,16,15,Unfurnished,0,3,31481396
Haryana,Ambala,Ambala Central,Apartment,5,1190,4,15,15,25,Furnished,1,1,15065016
Haryana,Ambala,Ambala Central,Independent House,1,2750,1,0,7,9,Semi-Furnished,0,2,35257823
Haryana,Ambala,Ambala Central,Apartment,5,3140,5,0,11,1,Semi-Furnished,0,1,38148923
Haryana,Ambala,Ambala Central,Apartment,2,1550,2,9,14,1,Unfurnished,0,2,22138146
Haryana,Ambala,Ambala Central,Independent House,4,2450,5,12,12,18,Semi-Furnished,0,2,28577751
Haryana,Ambala,Ambala Central,Independent House,1,2220,1,1,12,5,Unfurnished,2,0,25456302
Haryana,Ambala,Ambala Central,Apartment,2,2310,2,4,16,7,Furnished,2,2,31068108
Haryana,Ambala,Ambala Central,Apartment,4,1670,5,1,7,22,Unfurnished,0,0,21035726
Haryana,Ambala,Ambala Central,Apartment,2,1050,2,0,20,20,Unfurnished,1,2,11104516
Haryana,Ambala,Ambala Central,Apartment,2,1840,1,11,11,12,Semi-Furnished,1,3,17450992
Haryana,Ambala,Ambala Central,Apartment,1,2520,1,12,20,19,Unfurnished,0,1,27169858
Haryana,Ambala,Ambala Central,Villa,2,690,2,11,15,6,Furnished,1,3,7245950
Haryana,Ambala,Ambala Central,Apartment,1,1440,1,1,9,6,Unfurnished,1,0,20845358
Haryana,Ambala,Ambala Central,Independent House,2,3180,2,5,5,21,Semi-Furnished,0,1,40904681
Haryana,Ambala,Ambala Central,Apartment,1,1410,1,13,19,15,Unfurnished,1,0,17476457
Haryana,Karnal,Karnal Central,Apartment,3,1950,3,7,13,7,Unfurnished,2,2,22854433
Haryana,Karnal,Karnal Central,Apartment,2,2050,2,6,11,8,Unfurnished,2,0,24459170
Haryana,Karnal,Karnal Central,Apartment,4,2340,3,7,8,25,Semi-Furnished,0,3,25933782
Haryana,Karnal,Karnal Central,Apartment,4,3080,4,7,13,23,Semi-Furnished,0,2,44275961
Haryana,Karnal,Karnal Central,Apartment,5,710,4,13,19,19,Unfurnished,1,0,11517819
Haryana,Karnal,Karnal Central,Apartment,3,3060,3,13,13,10,Semi-Furnished,0,1,42361208
Haryana,Karnal,Karnal Central,Villa,2,2520,3,6,15,21,Semi-Furnished,0,2,28694693
Haryana,Karnal,Karnal Central,Independent House,3,2510,4,0,14,1,Semi-Furnished,0,1,35784766
Haryana,Karnal,Karnal Central,Apartment,4,2540,5,8,8,4,Semi-Furnished,0,0,34088744
Haryana,Karnal,Karnal Central,Villa,3,2960,2,6,15,2,Unfurnished,2,2,39129393
Haryana,Karnal,Karnal Central,Villa,4,2250,5,10,10,1,Semi-Furnished,2,1,39165477
Haryana,Karnal,Karnal Central,Apartment,5,1850,5,12,16,13,Semi-Furnished,2,2,28364288
Haryana,Karnal,Karnal Central,Apartment,5,2440,5,6,6,21,Furnished,2,2,27767463
Haryana,Karnal,Karnal Central,Apartment,1,1810,1,3,19,6,Semi-Furnished,0,1,20238380
Haryana,Karnal,Karnal Central,Apartment,4,2070,4,3,11,11,Semi-Furnished,2,0,33646884
Haryana,Karnal,Karnal Central,Apartment,5,2050,5,13,20,19,Unfurnished,0,2,26861193
Haryana,Karnal,Karnal Central,Independent House,4,2720,3,10,20,22,Semi-Furnished,0,3,32964371
Haryana,Karnal,Karnal Central,Independent House,2,2580,1,12,12,25,Semi-Furnished,0,0,28180197
Haryana,Hisar,Hisar Central,Villa,5,880,4,12,16,1,Semi-Furnished,0,3,14159164
Haryana,Hisar,Hisar Central,Independent House,3,1580,4,1,19,23,Semi-Furnished,1,2,17939044
Haryana,Hisar,Hisar Central,Independent House,1,2900,1,4,4,19,Unfurnished,1,2,29816805
Haryana,Hisar,Hisar Central,Independent House,5,3130,4,13,20,15,Unfurnished,1,1,38926157
Haryana,Hisar,Hisar Central,Villa,3,620,3,12,12,0,Furnished,2,1,10205276
Haryana,Hisar,Hisar Central,Independent House,1,1210,1,9,9,17,Unfurnished,0,0,16972307
Haryana,Hisar,Hisar Central,Apartment,3,990,3,4,18,13,Semi-Furnished,0,3,12707969
Haryana,Hisar,Hisar Central,Apartment,1,1070,1,15,20,10,Furnished,0,1,13858387
Haryana,Hisar,Hisar Central,Villa,3,1900,2,8,8,12,Unfurnished,2,1,24476236
Haryana,Hisar,Hisar Central,Apartment,1,1560,2,4,9,8,Semi-Furnished,1,0,18226983
Haryana,Hisar,Hisar Central,Apartment,1,1270,1,14,15,3,Furnished,1,3,12380196
Haryana,Hisar,Hisar Central,Apartment,1,2420,1,6,11,2,Semi-Furnished,0,3,24867404
Haryana,Hisar,Hisar Central,Apartment,5,1150,5,12,17,11,Furnished,0,3,16470222
Haryana,Hisar,Hisar Central,Independent House,5,1100,5,3,6,24,Semi-Furnished,0,0,14928675
Haryana,Hisar,Hisar Central,Independent House,2,1820,2,14,14,18,Semi-Furnished,0,1,17593822
Haryana,Hisar,Hisar Central,Apartment,2,1430,1,12,12,2,Semi-Furnished,2,2,14599281
Haryana,Hisar,Hisar Central,Independent House,4,1260,3,2,7,9,Semi-Furnished,1,0,16451084
Haryana,Hisar,Hisar Central,Apartment,3,2090,4,9,18,18,Furnished,1,1,22411732
Haryana,Rohtak,Rohtak Central,Apartment,5,1150,5,4,20,7,Unfurnished,1,3,15237658
Haryana,Rohtak,Rohtak Central,Apartment,5,3190,4,6,7,22,Furnished,2,1,35683862
Haryana,Rohtak,Rohtak Central,Apartment,5,890,5,9,9,25,Semi-Furnished,1,0,12172593
Haryana,Rohtak,Rohtak Central,Independent House,5,960,5,6,6,15,Semi-Furnished,2,3,14566638
Haryana,Rohtak,Rohtak Central,Independent House,1,1440,2,3,12,9,Semi-Furnished,0,2,11457098
Haryana,Rohtak,Rohtak Central,Independent House,5,2080,5,13,20,23,Furnished,1,0,22486538
Haryana,Rohtak,Rohtak Central,Apartment,5,2100,5,0,19,9,Semi-Furnished,0,1,21627981
Haryana,Rohtak,Rohtak Central,Apartment,4,1070,4,4,11,12,Semi-Furnished,0,2,11814777
Haryana,Rohtak,Rohtak Central,Apartment,5,1500,4,15,19,3,Furnished,1,1,18024415
Haryana,Rohtak,Rohtak Central,Apartment,5,1700,5,0,9,10,Unfurnished,2,1,16851115
Haryana,Rohtak,Rohtak Central,Apartment,2,980,2,11,12,14,Unfurnished,0,1,10870646
Haryana,Rohtak,Rohtak Central,Independent House,2,3080,1,12,14,15,Semi-Furnished,0,1,26346777
Haryana,Rohtak,Rohtak Central,Apartment,5,560,5,9,11,14,Semi-Furnished,0,0,6480586
Haryana,Rohtak,Rohtak Central,Independent House,2,2200,2,15,15,14,Semi-Furnished,1,3,20784503
Haryana,Rohtak,Rohtak Central,Apartment,5,2380,5,4,5,23,Unfurnished,1,0,25800666
Haryana,Rohtak,Rohtak Central,Apartment,4,900,4,3,7,13,Unfurnished,2,0,12453737
Haryana,Rohtak,Rohtak Central,Apartment,5,1350,4,12,13,2,Semi-Furnished,1,3,19694269
Haryana,Rohtak,Rohtak Central,Independent House,3,2200,3,1,6,21,Semi-Furnished,1,2,24579089
Haryana,Sonipat,Sonipat Central,Independent House,1,1780,2,13,16,18,Unfurnished,2,2,18154597
Haryana,Sonipat,Sonipat Central,Apartment,3,1910,4,9,9,7,Semi-Furnished,0,1,23970048
Haryana,Sonipat,Sonipat Central,Independent House,5,2430,4,14,14,9,Furnished,0,0,28678860
Haryana,Sonipat,Sonipat Central,Independent House,1,690,1,10,10,25,Furnished,0,3,6674605
Haryana,Sonipat,Sonipat Central,Independent House,2,600,1,1,8,23,Semi-Furnished,1,2,7507400
Haryana,Sonipat,Sonipat Central,Apartment,3,2510,4,12,12,4,Unfurnished,0,3,31882834
Haryana,Sonipat,Sonipat Central,Apartment,2,2660,1,2,8,24,Unfurnished,0,1,23681046
Haryana,Sonipat,Sonipat Central,Villa,4,930,4,0,2,13,Semi-Furnished,1,3,12276333
Haryana,Sonipat,Sonipat Central,Independent House,2,1750,2,5,11,19,Semi-Furnished,2,1,17584664
Haryana,Sonipat,Sonipat Central,Apartment,5,2630,4,8,8,20,Semi-Furnished,0,1,42349228
Haryana,Sonipat,Sonipat Central,Independent House,2,1370,1,0,10,15,Furnished,2,1,13732569
Haryana,Sonipat,Sonipat Central,Villa,4,640,4,8,8,12,Semi-Furnished,0,3,8745881
Haryana,Sonipat,Sonipat Central,Apartment,1,1280,1,6,8,16,Furnished,0,2,14120015
Haryana,Sonipat,Sonipat Central,Apartment,5,2940,5,10,19,5,Unfurnished,0,2,39929666
Haryana,Sonipat,Sonipat Central,Apartment,4,2870,3,0,7,6,Semi-Furnished,2,1,35426687
Haryana,Sonipat,Sonipat Central,Apartment,2,890,1,11,12,2,Furnished,0,1,10399566
Haryana,Sonipat,Sonipat Central,Apartment,5,2420,4,9,10,6,Semi-Furnished,2,3,32249845
Haryana,Sonipat,Sonipat Central,Apartment,2,2730,1,13,16,10,Unfurnished,1,3,27302893
Haryana,Panchkula,Panchkula Central,Apartment,3,1340,4,4,11,1,Furnished,1,0,14266825
Haryana,Panchkula,Panchkula Central,Apartment,5,3080,5,9,9,11,Semi-Furnished,1,3,34925497
Haryana,Panchkula,Panchkula Central,Apartment,3,860,4,7,7,6,Unfurnished,1,0,10446558
Haryana,Panchkula,Panchkula Central,Independent House,2,580,1,15,18,3,Furnished,1,1,6010215
Haryana,Panchkula,Panchkula Central,Apartment,4,3200,5,2,7,5,Unfurnished,2,2,35899058
Haryana,Panchkula,Panchkula Central,Apartment,5,580,5,8,8,0,Semi-Furnished,2,3,8542979
Haryana,Panchkula,Panchkula Central,Independent House,4,800,4,7,7,4,Furnished,0,3,12140471
Haryana,Panchkula,Panchkula Central,Apartment,2,800,1,11,11,3,Unfurnished,0,2,9781622
Haryana,Panchkula,Panchkula Central,Apartment,4,3180,3,14,17,14,Furnished,1,2,33691275
Haryana,Panchkula,Panchkula Central,Apartment,4,900,3,7,8,22,Unfurnished,0,0,9154130
Haryana,Panchkula,Panchkula Central,Independent House,2,2880,3,11,11,19,Unfurnished,2,2,29246550
Haryana,Panchkula,Panchkula Central,Apartment,2,1520,2,10,10,15,Unfurnished,0,1,18132034
Haryana,Panchkula,Panchkula Central,Independent House,4,3080,4,13,13,7,Furnished,1,2,34515211
Haryana,Panchkula,Panchkula Central,Villa,1,2060,1,5,5,19,Furnished,2,0,24377560
Haryana,Panchkula,Panchkula Central,Apartment,5,2620,5,5,8,7,Furnished,2,1,32626931
Haryana,Panchkula,Panchkula Central,Apartment,3,1930,3,5,19,1,Semi-Furnished,1,2,23588936
Haryana,Panchkula,Panchkula Central,Independent House,1,2580,1,13,13,9,Unfurnished,1,0,29104245
Haryana,Panchkula,Panchkula Central,Independent House,1,3060,2,0,18,11,Unfurnished,2,2,39394179
Haryana,Yamunanagar,Yamunanagar Central,Apartment,4,1880,4,9,15,14,Semi-Furnished,1,0,22533941
Haryana,Yamunanagar,Yamunanagar Central,Villa,5,1960,5,11,13,16,Furnished,0,2,33300410
Haryana,Yamunanagar,Yamunanagar Central,Independent House,4,1990,3,12,12,8,Semi-Furnished,0,3,26210531
Haryana,Yamunanagar,Yamunanagar Central,Apartment,5,1510,4,0,10,16,Semi-Furnished,2,0,18340442
Haryana,Yamunanagar,Yamunanagar Central,Independent House,1,1160,2,14,14,14,Semi-Furnished,2,0,16276456
Haryana,Yamunanagar,Yamunanagar Central,Apartment,2,1580,1,9,11,18,Furnished,1,3,19765461
Haryana,Yamunanagar,Yamunanagar Central,Apartment,2,1260,3,4,20,12,Semi-Furnished,1,2,14913181
Haryana,Yamunanagar,Yamunanagar Central,Apartment,3,1960,2,5,18,7,Unfurnished,1,2,27659937
Haryana,Yamunanagar,Yamunanagar Central,Villa,4,1130,5,8,8,16,Unfurnished,1,3,15557176
Haryana,Yamunanagar,Yamunanagar Central,Apartment,5,2970,4,1,6,1,Semi-Furnished,2,3,39073105
Haryana,Yamunanagar,Yamunanagar Central,Villa,4,2230,5,2,19,3,Semi-Furnished,1,0,27264923
Haryana,Yamunanagar,Yamunanagar Central,Villa,1,570,2,11,11,24,Unfurnished,2,1,7083102
Haryana,Yamunanagar,Yamunanagar Central,Apartment,3,970,4,0,3,23,Semi-Furnished,1,3,10088990
Haryana,Yamunanagar,Yamunanagar Central,Villa,2,1710,2,0,17,0,Furnished,0,2,24517069
Haryana,Yamunanagar,Yamunanagar Central,Apartment,4,1340,5,0,20,13,Semi-Furnished,0,3,17659466
Haryana,Yamunanagar,Yamunanagar Central,Villa,3,2070,4,2,2,11,Semi-Furnished,1,1,29442909
Haryana,Yamunanagar,Yamunanagar Central,Independent House,3,2580,4,4,9,1,Semi-Furnished,2,3,32152147
Haryana,Yamunanagar,Yamunanagar Central,Independent House,3,2360,4,5,15,4,Semi-Furnished,1,0,32296875
Himachal Pradesh,Shimla,Shimla Central,Villa,5,1650,4,15,15,8,Furnished,1,3,15378010
Himachal Pradesh,Shimla,Shimla Central,Apartment,3,2410,4,11,11,24,Unfurnished,2,1,14890827
Himachal Pradesh,Shimla,Shimla Central,Apartment,3,2060,3,0,7,12,Furnished,1,2,14568877
Himachal Pradesh,Shimla,Shimla Central,Apartment,1,1220,1,15,15,12,Semi-Furnished,2,3,6673845
Himachal Pradesh,Shimla,Shimla Central,Apartment,3,1950,2,3,16,25,Semi-Furnished,2,3,14427721
Himachal Pradesh,Shimla,Shimla Central,Villa,3,2010,3,11,19,20,Semi-Furnished,1,0,11505426
Himachal Pradesh,Shimla,Shimla Central,Independent House,4,2590,4,8,20,12,Semi-Furnished,0,0,21868540
Himachal Pradesh,Shimla,Shimla Central,Apartment,4,1610,4,8,20,9,Unfurnished,0,3,11270418
Himachal Pradesh,Shimla,Shimla Central,Apartment,2,3190,3,12,12,17,Furnished,2,3,17504688
Himachal Pradesh,Shimla,Shimla Central,Apartment,2,2330,2,1,9,17,Unfurnished,1,1,14864927
Himachal Pradesh,Shimla,Shimla Central,Apartment,2,1200,2,3,3,7,Furnished,0,2,9249313
Himachal Pradesh,Shimla,Shimla Central,Independent House,1,1950,1,12,12,25,Semi-Furnished,0,0,9876096
Himachal Pradesh,Shimla,Shimla Central,Apartment,3,1530,3,11,11,8,Semi-Furnished,0,0,11339138
Himachal Pradesh,Shimla,Shimla Central,Independent House,4,670,4,7,9,0,Semi-Furnished,1,0,6878352
Himachal Pradesh,Shimla,Shimla Central,Independent House,2,700,2,14,14,14,Semi-Furnished,1,1,4403524
Himachal Pradesh,Shimla,Shimla Central,Apartment,2,950,2,9,9,20,Semi-Furnished,0,3,6335200
Himachal Pradesh,Shimla,Shimla Central,Apartment,3,2500,3,8,11,0,Semi-Furnished,2,1,22363777
Himachal Pradesh,Shimla,Shimla Central,Apartment,4,2960,5,13,13,5,Semi-Furnished,0,1,23125054
Himachal Pradesh,Dharamshala,Dharamshala Central,Villa,3,2820,2,14,14,20,Furnished,0,3,17567580
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,3,620,3,11,19,7,Semi-Furnished,2,1,3205828
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,3,2230,2,4,20,7,Semi-Furnished,2,2,12748389
Himachal Pradesh,Dharamshala,Dharamshala Central,Villa,2,790,1,14,14,20,Semi-Furnished,1,0,4845837
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,4,1080,5,6,11,13,Unfurnished,2,0,5901170
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,5,3100,5,15,15,11,Semi-Furnished,1,2,18624665
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,5,1010,5,0,5,20,Semi-Furnished,2,3,5608843
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,1,1260,1,11,11,25,Semi-Furnished,0,0,4965497
Himachal Pradesh,Dharamshala,Dharamshala Central,Villa,3,2620,3,12,12,17,Unfurnished,2,2,13073102
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,4,1210,4,5,14,20,Semi-Furnished,1,3,4859834
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,4,2260,4,9,20,16,Unfurnished,1,0,11470185
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,3,930,4,7,14,10,Furnished,1,0,5502610
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,2,2150,2,5,15,11,Semi-Furnished,0,1,10001915
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,3,1260,2,0,6,18,Unfurnished,0,2,6212999
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,3,1110,4,2,12,1,Furnished,2,1,6076616
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,4,2640,3,0,15,8,Furnished,2,2,13949658
Himachal Pradesh,Dharamshala,Dharamshala Central,Independent House,4,880,4,4,4,23,Semi-Furnished,2,0,4206604
Himachal Pradesh,Dharamshala,Dharamshala Central,Apartment,4,2390,3,13,13,22,Unfurnished,1,2,9904225
Himachal Pradesh,Solan,Solan Central,Villa,1,2260,2,2,6,1,Furnished,1,0,13397872
Himachal Pradesh,Solan,Solan Central,Apartment,4,2420,3,5,5,2,Unfurnished,0,2,19497850
Himachal Pradesh,Solan,Solan Central,Apartment,1,1960,2,14,14,11,Unfurnished,2,2,13564574
Himachal Pradesh,Solan,Solan Central,Apartment,1,740,2,11,13,19,Semi-Furnished,2,3,3630188
Himachal Pradesh,Solan,Solan Central,Apartment,3,3080,2,0,11,9,Furnished,0,1,17416074
Himachal Pradesh,Solan,Solan Central,Independent House,1,920,1,12,20,18,Furnished,2,3,5857233
Himachal Pradesh,Solan,Solan Central,Independent House,5,3010,5,13,17,8,Semi-Furnished,2,2,27193810
Himachal Pradesh,Solan,Solan Central,Apartment,1,1060,1,3,14,7,Unfurnished,2,1,6675762
Himachal Pradesh,Solan,Solan Central,Independent House,4,730,3,2,5,20,Semi-Furnished,2,0,4104952
Himachal Pradesh,Solan,Solan Central,Apartment,1,2200,1,3,11,25,Semi-Furnished,1,2,11171619
Himachal Pradesh,Solan,Solan Central,Apartment,4,3020,4,15,15,0,Furnished,2,2,23200030
Himachal Pradesh,Solan,Solan Central,Independent House,1,700,2,6,6,15,Semi-Furnished,1,0,3203528
Himachal Pradesh,Solan,Solan Central,Independent House,4,920,3,7,7,7,Semi-Furnished,0,3,6592769
Himachal Pradesh,Solan,Solan Central,Apartment,3,2790,2,3,4,21,Semi-Furnished,1,2,16811654
Himachal Pradesh,Solan,Solan Central,Independent House,2,2610,3,6,19,17,Furnished,1,1,14770780
Himachal Pradesh,Solan,Solan Central,Villa,1,2920,2,12,12,11,Semi-Furnished,2,3,16044538
Himachal Pradesh,Solan,Solan Central,Apartment,5,2310,5,4,4,12,Furnished,1,3,18422707
Himachal Pradesh,Solan,Solan Central,Apartment,1,1440,1,10,20,8,Unfurnished,2,2,8821919
Himachal Pradesh,Baddi,Baddi Central,Independent House,5,1280,4,6,11,10,Semi-Furnished,0,3,8113023
Himachal Pradesh,Baddi,Baddi Central,Independent House,1,2100,2,1,8,8,Semi-Furnished,0,0,12098088
Himachal Pradesh,Baddi,Baddi Central,Apartment,3,2570,4,10,10,4,Semi-Furnished,1,1,18213426
Himachal Pradesh,Baddi,Baddi Central,Apartment,1,1640,1,14,15,11,Semi-Furnished,0,3,7047380
Himachal Pradesh,Baddi,Baddi Central,Apartment,1,2110,1,7,7,17,Semi-Furnished,2,3,9774919
Himachal Pradesh,Baddi,Baddi Central,Independent House,1,1850,1,0,9,24,Unfurnished,1,3,8768607
Himachal Pradesh,Baddi,Baddi Central,Independent House,3,3010,2,4,11,20,Furnished,1,2,16916381
Himachal Pradesh,Baddi,Baddi Central,Independent House,2,2540,3,0,12,24,Furnished,0,2,11849713
Himachal Pradesh,Baddi,Baddi Central,Independent House,5,2430,5,2,11,14,Unfurnished,1,3,18291576
Himachal Pradesh,Baddi,Baddi Central,Apartment,2,960,1,4,20,0,Unfurnished,0,1,6073540
Himachal Pradesh,Baddi,Baddi Central,Villa,5,1150,5,12,12,9,Semi-Furnished,2,0,7530683
Himachal Pradesh,Baddi,Baddi Central,Apartment,4,3170,3,10,12,15,Unfurnished,2,0,18466156
Himachal Pradesh,Baddi,Baddi Central,Apartment,5,3040,4,2,7,5,Unfurnished,2,0,20969147
Himachal Pradesh,Baddi,Baddi Central,Independent House,5,3170,4,13,13,11,Unfurnished,1,1,23511954
Himachal Pradesh,Baddi,Baddi Central,Independent House,4,1070,3,3,14,19,Semi-Furnished,1,0,6296212
Himachal Pradesh,Baddi,Baddi Central,Apartment,5,2770,5,10,10,5,Unfurnished,2,3,24956693
Himachal Pradesh,Baddi,Baddi Central,Apartment,5,880,5,3,8,19,Semi-Furnished,1,2,5686946
Himachal Pradesh,Baddi,Baddi Central,Apartment,5,2080,5,0,8,24,Furnished,1,1,11817957
Himachal Pradesh,Mandi,Mandi Central,Independent House,2,2160,2,0,17,25,Furnished,0,3,10656088
Himachal Pradesh,Mandi,Mandi Central,Apartment,1,1660,1,5,7,7,Semi-Furnished,0,1,8921073
Himachal Pradesh,Mandi,Mandi Central,Apartment,2,1300,2,14,14,17,Semi-Furnished,2,0,6621680
Himachal Pradesh,Mandi,Mandi Central,Apartment,5,790,5,8,18,15,Semi-Furnished,0,2,4369865
Himachal Pradesh,Mandi,Mandi Central,Apartment,2,2850,1,10,10,16,Semi-Furnished,1,2,13854913
Himachal Pradesh,Mandi,Mandi Central,Independent House,2,1130,2,8,20,23,Semi-Furnished,2,0,5646716
Himachal Pradesh,Mandi,Mandi Central,Apartment,5,3100,5,3,3,18,Semi-Furnished,2,3,20639674
Himachal Pradesh,Mandi,Mandi Central,Apartment,2,2060,2,15,16,19,Unfurnished,2,2,10351740
Himachal Pradesh,Mandi,Mandi Central,Apartment,3,1600,4,7,13,2,Semi-Furnished,1,3,9726872
Himachal Pradesh,Mandi,Mandi Central,Villa,5,2800,4,2,11,1,Furnished,2,2,22084560
Himachal Pradesh,Mandi,Mandi Central,Apartment,3,1730,2,13,13,24,Furnished,2,2,9271879
Himachal Pradesh,Mandi,Mandi Central,Apartment,5,1530,5,4,20,18,Semi-Furnished,2,1,11587981
Himachal Pradesh,Mandi,Mandi Central,Apartment,4,2320,4,11,18,21,Unfurnished,0,2,15335844
Himachal Pradesh,Mandi,Mandi Central,Independent House,4,2700,3,1,19,24,Semi-Furnished,0,1,16270236
Himachal Pradesh,Mandi,Mandi Central,Villa,5,2400,4,2,5,4,Semi-Furnished,1,0,18855214
Himachal Pradesh,Mandi,Mandi Central,Apartment,2,2160,3,5,11,23,Furnished,1,2,8245412
Himachal Pradesh,Mandi,Mandi Central,Villa,5,700,5,0,19,0,Semi-Furnished,1,0,5970094
Himachal Pradesh,Mandi,Mandi Central,Apartment,4,740,4,2,3,12,Semi-Furnished,2,2,5515489
Himachal Pradesh,Kullu,Kullu Central,Independent House,1,2370,1,10,16,19,Unfurnished,0,2,15319643
Himachal Pradesh,Kullu,Kullu Central,Villa,1,770,2,9,20,19,Semi-Furnished,1,3,5658236
Himachal Pradesh,Kullu,Kullu Central,Apartment,4,2480,4,5,20,21,Unfurnished,2,2,16904486
Himachal Pradesh,Kullu,Kullu Central,Independent House,4,1530,4,12,12,22,Furnished,1,1,8937282
Himachal Pradesh,Kullu,Kullu Central,Apartment,3,1590,3,2,9,2,Unfurnished,1,3,13244796
Himachal Pradesh,Kullu,Kullu Central,Villa,4,1210,5,11,11,25,Semi-Furnished,1,2,8252366
Himachal Pradesh,Kullu,Kullu Central,Apartment,5,2330,4,15,15,1,Semi-Furnished,0,1,16365793
Himachal Pradesh,Kullu,Kullu Central,Apartment,3,1780,4,6,14,19,Semi-Furnished,1,1,10433335
Himachal Pradesh,Kullu,Kullu Central,Apartment,5,2920,4,15,15,7,Semi-Furnished,1,2,24708688
Himachal Pradesh,Kullu,Kullu Central,Apartment,1,2850,1,0,11,19,Unfurnished,2,0,14450310
Himachal Pradesh,Kullu,Kullu Central,Independent House,3,2840,2,10,17,19,Semi-Furnished,2,1,16664249
Himachal Pradesh,Kullu,Kullu Central,Apartment,1,2240,1,4,14,24,Unfurnished,0,3,13029162
Himachal Pradesh,Kullu,Kullu Central,Apartment,1,1610,2,5,14,10,Semi-Furnished,2,1,8181695
Himachal Pradesh,Kullu,Kullu Central,Apartment,2,1900,2,0,2,7,Unfurnished,2,3,12264584
Himachal Pradesh,Kullu,Kullu Central,Apartment,4,2690,3,1,14,19,Semi-Furnished,2,0,18788574
Himachal Pradesh,Kullu,Kullu Central,Apartment,5,1000,5,6,12,18,Semi-Furnished,2,3,8413167
Himachal Pradesh,Kullu,Kullu Central,Apartment,2,2550,2,6,11,14,Semi-Furnished,0,0,15387125
